forecast_date,location,target,target_end_date,type,quantile,value
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.01,8
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.025,10
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.05,12
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.1,15
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.15,16
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.2,18
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.25,19
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.3,20
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.35,22
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.4,23
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.45,24
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.5,26
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.55,27
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.6,28
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.65,30
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.7,31
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.75,33
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.8,35
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.85,38
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.9,42
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.95,47
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.975,52
2023-10-23,01,0 day ahead inc hosp,2023-10-23,quantile,0.99,59
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.01,8
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.025,10
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.05,11
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.1,14
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.15,16
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.2,17
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.25,19
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.3,20
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.35,21
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.4,22
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.45,24
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.5,25
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.55,26
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.6,28
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.65,29
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.7,31
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.75,33
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.8,35
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.85,38
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.9,41
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.95,47
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.975,53
2023-10-23,01,1 day ahead inc hosp,2023-10-24,quantile,0.99,60
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.01,7
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.025,9
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.05,11
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.1,13
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.15,14
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.2,16
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.25,17
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.3,18
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.35,20
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.4,21
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.45,22
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.5,23
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.55,24
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.6,26
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.65,27
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.7,29
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.75,31
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.8,33
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.85,35
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.9,39
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.95,44
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.975,48
2023-10-23,01,2 day ahead inc hosp,2023-10-25,quantile,0.99,54
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.01,6
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.025,8
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.05,10
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.1,12
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.15,13
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.2,15
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.25,16
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.3,17
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.35,18
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.4,20
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.45,21
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.5,22
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.55,24
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.6,25
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.65,27
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.7,29
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.75,30
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.8,33
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.85,36
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.9,39
2023-10-23,01,3 day ahead inc hosp,2023-10-26,quantile,0.95,45
