forecast_date,location,target,target_end_date,type,quantile,value
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.01,15
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.025,17
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.05,20
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.1,22
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.15,24
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.2,26
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.25,28
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.3,29
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.35,31
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.4,32
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.45,34
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.5,35
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.55,37
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.6,39
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.65,40
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.7,42
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.75,44
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.8,46
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.85,49
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.9,53
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.95,58
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.975,63
2023-10-09,01,0 day ahead inc hosp,2023-10-09,quantile,0.99,70
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.01,13
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.025,15
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.05,18
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.1,21
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.15,23
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.2,25
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.25,27
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.3,28
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.35,30
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.4,31
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.45,33
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.5,34
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.55,36
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.6,37
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.65,39
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.7,41
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.75,43
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.8,45
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.85,48
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.9,52
2023-10-09,01,1 day ahead inc hosp,2023-10-10,quantile,0.95,58
