forecast_date,location,target,target_end_date,type,quantile,value
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.01,58.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.025,61.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.05,63.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.1,67.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.15,69.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.2,71.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.25,72.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.3,74.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.35,75.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.4,76.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.45,77.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.5,78.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.55,80.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.6,81.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.65,82.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.7,83.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.75,85.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.8,86.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.85,88.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.9,90.09999999999991
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.95,94.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.975,97.0
2022-12-12,01,0 day ahead inc hosp,2022-12-12,quantile,0.99,101.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.01,62.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.025,66.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.05,68.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.1,72.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.15,74.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.2,76.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.25,77.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.3,78.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.35,80.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.4,81.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.45,82.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.5,83.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.55,84.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.6,86.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.65,87.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.7,88.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.75,90.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.8,92.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.85,93.0
2022-12-12,01,1 day ahead inc hosp,2022-12-13,quantile,0.9,96.0
