forecast_date,location,target,target_end_date,type,quantile,value
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.01,46
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.025,60
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.05,71
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.1,81
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.15,89
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.2,94
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.25,99
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.3,104
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.35,108
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.4,112
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.45,117
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.5,121
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.55,124
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.6,129
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.65,133
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.7,137
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.75,141
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.8,146
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.85,153
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.9,162
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.95,172
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.975,182
2024-01-08,01,0 day ahead inc hosp,2024-01-08,quantile,0.99,197
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.01,63
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.025,69
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.05,75
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.1,84
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.15,90
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.2,95
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.25,100
2024-01-08,01,1 day ahead inc hosp,2024-01-09,quantile,0.3,103
