forecast_date,location,target,target_end_date,type,quantile,value
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.01,33
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.025,38
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.05,42
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.1,48
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.15,52
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.2,55
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.25,58
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.3,61
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.35,64
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.4,67
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.45,69
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.5,72
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.55,75
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.6,78
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.65,81
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.7,84
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.75,88
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.8,92
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.85,97
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.9,104
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.95,113
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.975,122
2023-09-18,01,0 day ahead inc hosp,2023-09-18,quantile,0.99,134
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.01,26
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.025,32
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.05,38
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.1,45
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.15,49
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.2,53
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.25,57
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.3,60
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.35,63
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.4,66
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.45,69
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.5,71
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.55,74
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.6,78
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.65,81
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.7,85
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.75,89
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.8,94
2023-09-18,01,1 day ahead inc hosp,2023-09-19,quantile,0.85,100
