forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,point,NA,320
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,306.4271428571429
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,307.85714285714283
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,309.57142857142856
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,311.42857142857144
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,312.85714285714283
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,314.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,315.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,316.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,317.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,318.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,319
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,320
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,321.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,322.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,323.33571428571446
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,324.57142857142856
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,326.14285714285717
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,328
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,330
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,332.85714285714283
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,337.42857142857144
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,341.7142857142857
2020-05-04,1 day ahead cum death,2020-05-05,01,Alabama,quantile,3,347.2857142857143
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,point,NA,10.571428571428571
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,2.7142857142857144
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,3.428571428571429
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,4.285714285714286
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,5.428571428571429
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,6.142857142857142
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,6.857142857142858
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,7.571428571428571
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,8.142857142857144
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,8.857142857142858
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,9.428571428571429
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,10
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,10.571428571428571
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,11.285714285714286
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,12
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,12.714285714285715
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,13.571428571428573
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,14.571428571428571
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,15.714285714285715
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,17.142857142857142
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,19.142857142857142
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,22.142857142857142
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,25.142857142857142
2020-05-04,1 day ahead inc death,2020-05-05,01,Alabama,quantile,3,29.142857142857142
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,point,NA,331.14285714285717
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,312.14285714285717
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,314.57142857142856
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,316.7142857142857
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,319.42857142857144
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,321.42857142857144
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,322.85714285714283
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,324.42857142857144
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,325.85714285714283
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,327.14285714285717
2020-05-04,2 day ahead cum death,2020-05-06,01,Alabama,quantile,3,328.42857142857144
