location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead inc death,point,,2020-06-15,2020-06-20,71.0
01,1 wk ahead inc death,quantile,0.01,2020-06-15,2020-06-20,32.0
01,1 wk ahead inc death,quantile,0.025,2020-06-15,2020-06-20,37.0
01,1 wk ahead inc death,quantile,0.05,2020-06-15,2020-06-20,40.0
01,1 wk ahead inc death,quantile,0.1,2020-06-15,2020-06-20,46.0
01,1 wk ahead inc death,quantile,0.15,2020-06-15,2020-06-20,50.0
01,1 wk ahead inc death,quantile,0.2,2020-06-15,2020-06-20,54.0
01,1 wk ahead inc death,quantile,0.25,2020-06-15,2020-06-20,57.75
01,1 wk ahead inc death,quantile,0.3,2020-06-15,2020-06-20,60.0
01,1 wk ahead inc death,quantile,0.35,2020-06-15,2020-06-20,63.0
01,1 wk ahead inc death,quantile,0.4,2020-06-15,2020-06-20,66.0
01,1 wk ahead inc death,quantile,0.45,2020-06-15,2020-06-20,69.0
01,1 wk ahead inc death,quantile,0.5,2020-06-15,2020-06-20,71.0
01,1 wk ahead inc death,quantile,0.55,2020-06-15,2020-06-20,74.0
01,1 wk ahead inc death,quantile,0.6,2020-06-15,2020-06-20,77.0
01,1 wk ahead inc death,quantile,0.65,2020-06-15,2020-06-20,82.0
01,1 wk ahead inc death,quantile,0.7,2020-06-15,2020-06-20,85.0
01,1 wk ahead inc death,quantile,0.75,2020-06-15,2020-06-20,89.0
01,1 wk ahead inc death,quantile,0.8,2020-06-15,2020-06-20,94.0
01,1 wk ahead inc death,quantile,0.85,2020-06-15,2020-06-20,100.0
01,1 wk ahead inc death,quantile,0.9,2020-06-15,2020-06-20,107.0
01,1 wk ahead inc death,quantile,0.95,2020-06-15,2020-06-20,116.1
01,1 wk ahead inc death,quantile,0.975,2020-06-15,2020-06-20,130.025
01,1 wk ahead inc death,quantile,0.99,2020-06-15,2020-06-20,138.03
01,2 wk ahead inc death,point,,2020-06-15,2020-06-27,120.0
01,2 wk ahead inc death,quantile,0.01,2020-06-15,2020-06-27,58.0
01,2 wk ahead inc death,quantile,0.025,2020-06-15,2020-06-27,62.975
01,2 wk ahead inc death,quantile,0.05,2020-06-15,2020-06-27,70.95
01,2 wk ahead inc death,quantile,0.1,2020-06-15,2020-06-27,81.0
01,2 wk ahead inc death,quantile,0.15,2020-06-15,2020-06-27,88.0
01,2 wk ahead inc death,quantile,0.2,2020-06-15,2020-06-27,93.0
01,2 wk ahead inc death,quantile,0.25,2020-06-15,2020-06-27,98.0
01,2 wk ahead inc death,quantile,0.3,2020-06-15,2020-06-27,102.0
01,2 wk ahead inc death,quantile,0.35,2020-06-15,2020-06-27,107.0
01,2 wk ahead inc death,quantile,0.4,2020-06-15,2020-06-27,111.0
01,2 wk ahead inc death,quantile,0.45,2020-06-15,2020-06-27,115.55
01,2 wk ahead inc death,quantile,0.5,2020-06-15,2020-06-27,120.0
01,2 wk ahead inc death,quantile,0.55,2020-06-15,2020-06-27,124.0
01,2 wk ahead inc death,quantile,0.6,2020-06-15,2020-06-27,128.0
01,2 wk ahead inc death,quantile,0.65,2020-06-15,2020-06-27,133.0
01,2 wk ahead inc death,quantile,0.7,2020-06-15,2020-06-27,139.0
01,2 wk ahead inc death,quantile,0.75,2020-06-15,2020-06-27,145.0
01,2 wk ahead inc death,quantile,0.8,2020-06-15,2020-06-27,152.0
01,2 wk ahead inc death,quantile,0.85,2020-06-15,2020-06-27,159.0
01,2 wk ahead inc death,quantile,0.9,2020-06-15,2020-06-27,171.0
01,2 wk ahead inc death,quantile,0.95,2020-06-15,2020-06-27,186.05
01,2 wk ahead inc death,quantile,0.975,2020-06-15,2020-06-27,198.025
01,2 wk ahead inc death,quantile,0.99,2020-06-15,2020-06-27,214.0
01,3 wk ahead inc death,point,,2020-06-15,2020-07-04,151.0
01,3 wk ahead inc death,quantile,0.01,2020-06-15,2020-07-04,74.99
01,3 wk ahead inc death,quantile,0.025,2020-06-15,2020-07-04,80.0
01,3 wk ahead inc death,quantile,0.05,2020-06-15,2020-07-04,92.95
01,3 wk ahead inc death,quantile,0.1,2020-06-15,2020-07-04,105.0
01,3 wk ahead inc death,quantile,0.15,2020-06-15,2020-07-04,113.0
01,3 wk ahead inc death,quantile,0.2,2020-06-15,2020-07-04,119.0
01,3 wk ahead inc death,quantile,0.25,2020-06-15,2020-07-04,126.0
01,3 wk ahead inc death,quantile,0.3,2020-06-15,2020-07-04,131.0
01,3 wk ahead inc death,quantile,0.35,2020-06-15,2020-07-04,136.0
01,3 wk ahead inc death,quantile,0.4,2020-06-15,2020-07-04,142.0
01,3 wk ahead inc death,quantile,0.45,2020-06-15,2020-07-04,146.0
