location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,sd_eligibility,overall_eligibility
08,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
08,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
09,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
09,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
09,CU-select,eligible,eligible,eligible,"NA","NA",eligible
09,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
09,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
09,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
09,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
09,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
09,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
09,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
09,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
09,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
10,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
10,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
10,CU-select,eligible,eligible,eligible,"NA","NA",eligible
10,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
10,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
10,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
10,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
10,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
10,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
10,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
10,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
10,USC-SI_kJalpha,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
11,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
11,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
11,CU-select,eligible,eligible,eligible,"NA","NA",eligible
11,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
11,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
11,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
11,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
11,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
11,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
11,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
11,UCSD_NEU-DeepGLEAM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
11,USC-SI_kJalpha,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
12,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
12,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
12,CU-select,eligible,eligible,eligible,"NA","NA",eligible
12,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
12,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
12,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
12,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
12,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
12,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
12,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
12,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
12,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
13,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
13,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
13,CU-select,eligible,eligible,eligible,"NA","NA",eligible
13,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
13,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
13,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
13,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
13,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
13,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
13,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
13,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
13,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
15,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
15,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
15,CU-select,eligible,eligible,eligible,"NA","NA",eligible
15,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
15,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
15,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
15,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
15,Microsoft-DeepSTIA,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA","NA",ineligible
15,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
15,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
15,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
15,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
16,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
16,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
16,CU-select,eligible,eligible,eligible,"NA","NA",eligible
16,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
16,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
16,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
16,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
16,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
16,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
16,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
16,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
16,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
17,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
17,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
17,CU-select,eligible,eligible,eligible,"NA","NA",eligible
17,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
17,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
17,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
17,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
17,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
17,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
17,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
17,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
17,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
18,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
18,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
18,CU-select,eligible,eligible,eligible,"NA","NA",eligible
18,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
18,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
18,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
18,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
18,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
18,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
18,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
18,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
18,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
19,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
19,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
19,CU-select,eligible,eligible,eligible,"NA","NA",eligible
19,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
19,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
19,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
19,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
19,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
19,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
19,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
19,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
19,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
20,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
20,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
20,CU-select,eligible,eligible,eligible,"NA","NA",eligible
20,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
20,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
20,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
20,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
20,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
20,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
20,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
20,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
20,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
21,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
21,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
21,CU-select,eligible,eligible,eligible,"NA","NA",eligible
21,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
21,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
21,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
21,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
21,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
21,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
21,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
21,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
21,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
22,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
22,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
22,CU-select,eligible,eligible,eligible,"NA","NA",eligible
22,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
22,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
22,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
22,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
22,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
22,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
22,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
22,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
22,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
23,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
23,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
23,CU-select,eligible,eligible,eligible,"NA","NA",eligible
23,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
23,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
23,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
23,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
23,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
23,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
23,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
23,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
23,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
24,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
24,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
24,CU-select,eligible,eligible,eligible,"NA","NA",eligible
24,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
24,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
24,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
24,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
24,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
24,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
24,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
24,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
24,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
25,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
25,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
25,CU-select,eligible,eligible,eligible,"NA","NA",eligible
25,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
25,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
25,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
25,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
25,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
25,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
25,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
25,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
25,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
26,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
26,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
26,CU-select,eligible,eligible,eligible,"NA","NA",eligible
26,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
26,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
26,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
26,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
26,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
26,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
26,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
26,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
26,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
27,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
27,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
27,CU-select,eligible,eligible,eligible,"NA","NA",eligible
27,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
27,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
27,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
27,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
27,Microsoft-DeepSTIA,eligible,eligible,eligible,"NA","NA",eligible
27,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
27,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
27,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
27,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
28,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
28,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
28,CU-select,eligible,eligible,eligible,"NA","NA",eligible
28,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
28,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
28,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
28,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
28,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
28,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
28,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
28,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
28,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
29,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
29,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
29,CU-select,eligible,eligible,eligible,"NA","NA",eligible
29,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
29,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
29,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
29,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
29,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
29,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
29,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
29,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
29,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
30,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
30,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
30,CU-select,eligible,eligible,eligible,"NA","NA",eligible
30,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
30,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
30,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
30,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
30,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
30,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
30,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
30,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
30,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
31,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
31,COVIDhub-baseline,eligible,eligible,eligible,"NA","NA",eligible
31,CU-select,eligible,eligible,eligible,"NA","NA",eligible
31,GT-DeepCOVID,eligible,eligible,eligible,"NA","NA",eligible
31,HKUST-DNN,eligible,eligible,eligible,"NA","NA",eligible
31,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA","NA",eligible
31,Karlen-pypm,eligible,eligible,eligible,"NA","NA",eligible
31,Microsoft-DeepSTIA,eligible,eligible,decreasing quantiles over time,"NA","NA",ineligible
31,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA","NA",eligible
31,TTU-squider,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA","NA",ineligible
31,UCSD_NEU-DeepGLEAM,eligible,eligible,eligible,"NA","NA",eligible
31,USC-SI_kJalpha,eligible,eligible,eligible,"NA","NA",eligible
32,BPagano-RtDriven,eligible,eligible,eligible,"NA","NA",eligible
