forecast_date,target,target_end_date,quantile,type,value,location
2021-02-15,1 wk ahead cum death,2021-02-20,0.025,quantile,498066.5530023057,US
2021-02-15,1 wk ahead cum death,2021-02-20,0.25,quantile,501666.27200030896,US
2021-02-15,1 wk ahead cum death,2021-02-20,0.75,quantile,506408.25367821474,US
2021-02-15,1 wk ahead cum death,2021-02-20,0.975,quantile,511845.9928893728,US
2021-02-15,1 wk ahead cum death,2021-02-20,NA,point,503555.05545458157,US
2021-02-15,1 wk ahead inc death,2021-02-20,0.025,quantile,13821.553002305582,US
2021-02-15,1 wk ahead inc death,2021-02-20,0.25,quantile,17421.272000309145,US
2021-02-15,1 wk ahead inc death,2021-02-20,0.75,quantile,22163.253678214725,US
2021-02-15,1 wk ahead inc death,2021-02-20,0.975,quantile,27600.992889372592,US
2021-02-15,1 wk ahead inc death,2021-02-20,NA,point,19310.055454581452,US
2021-02-15,2 wk ahead cum death,2021-02-27,0.025,quantile,510507.09856695257,US
2021-02-15,2 wk ahead cum death,2021-02-27,0.25,quantile,518289.57388975186,US
2021-02-15,2 wk ahead cum death,2021-02-27,0.75,quantile,529007.0561913268,US
2021-02-15,2 wk ahead cum death,2021-02-27,0.975,quantile,541650.3869949427,US
2021-02-15,2 wk ahead cum death,2021-02-27,NA,point,522373.06224846485,US
2021-02-15,2 wk ahead inc death,2021-02-27,0.025,quantile,12440.545564646969,US
2021-02-15,2 wk ahead inc death,2021-02-27,0.25,quantile,16623.3018894427,US
2021-02-15,2 wk ahead inc death,2021-02-27,0.75,quantile,22598.802513112154,US
2021-02-15,2 wk ahead inc death,2021-02-27,0.975,quantile,29804.394105570005,US
2021-02-15,2 wk ahead inc death,2021-02-27,NA,point,18818.006793883465,US
2021-02-15,3 wk ahead cum death,2021-03-06,0.025,quantile,521849.0768048397,US
2021-02-15,3 wk ahead cum death,2021-03-06,0.25,quantile,534301.8560177981,US
2021-02-15,3 wk ahead cum death,2021-03-06,0.75,quantile,552318.1610048292,US
2021-02-15,3 wk ahead cum death,2021-03-06,0.975,quantile,574201.5759113968,US
2021-02-15,3 wk ahead cum death,2021-03-06,NA,point,540835.8669642598,US
2021-02-15,3 wk ahead inc death,2021-03-06,0.025,quantile,11341.97823788705,US
2021-02-15,3 wk ahead inc death,2021-03-06,0.25,quantile,16012.282128046189,US
2021-02-15,3 wk ahead inc death,2021-03-06,0.75,quantile,23311.104813502436,US
2021-02-15,3 wk ahead inc death,2021-03-06,0.975,quantile,32551.18891645428,US
2021-02-15,3 wk ahead inc death,2021-03-06,NA,point,18462.804715794984,US
2021-02-15,4 wk ahead cum death,2021-03-13,0.025,quantile,532344.1088417645,US
2021-02-15,4 wk ahead cum death,2021-03-13,0.25,quantile,549878.4780698537,US
2021-02-15,4 wk ahead cum death,2021-03-13,0.75,quantile,576638.3092385242,US
2021-02-15,4 wk ahead cum death,2021-03-13,0.975,quantile,610103.895787971,US
2021-02-15,4 wk ahead cum death,2021-03-13,NA,point,559078.8146787626,US
2021-02-15,4 wk ahead inc death,2021-03-13,0.025,quantile,10495.03203692497,US
2021-02-15,4 wk ahead inc death,2021-03-13,0.25,quantile,15576.622052055835,US
2021-02-15,4 wk ahead inc death,2021-03-13,0.75,quantile,24320.148233694683,US
2021-02-15,4 wk ahead inc death,2021-03-13,0.975,quantile,35902.31987657403,US
2021-02-15,4 wk ahead inc death,2021-03-13,NA,point,18242.947714502738,US
2021-02-15,5 wk ahead cum death,2021-03-20,0.025,quantile,542210.0690138241,US
2021-02-15,5 wk ahead cum death,2021-03-20,0.25,quantile,565183.7815515273,US
2021-02-15,5 wk ahead cum death,2021-03-20,0.75,quantile,602298.7904713731,US
2021-02-15,5 wk ahead cum death,2021-03-20,0.975,quantile,650060.34534489,US
2021-02-15,5 wk ahead cum death,2021-03-20,NA,point,577238.1580593849,US
2021-02-15,5 wk ahead inc death,2021-03-20,0.025,quantile,9865.960172059475,US
2021-02-15,5 wk ahead inc death,2021-03-20,0.25,quantile,15305.303481673604,US
2021-02-15,5 wk ahead inc death,2021-03-20,0.75,quantile,25660.481232849063,US
2021-02-15,5 wk ahead inc death,2021-03-20,0.975,quantile,39956.4495569189,US
2021-02-15,5 wk ahead inc death,2021-03-20,NA,point,18159.343380622347,US
2021-02-15,6 wk ahead cum death,2021-03-27,0.025,quantile,551635.8949448311,US
2021-02-15,6 wk ahead cum death,2021-03-27,0.25,quantile,580374.3014282841,US
