forecast_date,target,target_end_date,quantile,type,value,location
2022-02-28,1 wk ahead cum death,2022-03-05,0.01,quantile,949875.8070058249,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.025,quantile,950794.2698123704,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.05,quantile,952433.2311421848,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.1,quantile,954322.8485900037,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.15,quantile,955597.7645110684,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.2,quantile,956611.0272694734,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.25,quantile,957480.3164935579,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.3,quantile,958260.9650832986,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.35,quantile,958984.3523415901,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.4,quantile,959670.7761095146,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.45,quantile,960334.8990488991,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.5,quantile,960988.4925699879,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.55,quantile,962112.8462223278,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.6,quantile,963255.3132578878,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.65,quantile,964436.143614396,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.7,quantile,965680.5609466879,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.75,quantile,967023.482907736,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.8,quantile,968518.8901945322,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.85,quantile,970261.9700238649,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.9,quantile,972455.1624684397,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.95,quantile,975705.8040528923,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.975,quantile,978525.2508462919,US
2022-02-28,1 wk ahead cum death,2022-03-05,0.99,quantile,981803.4670569919,US
