forecast_date,target,target_end_date,quantile,type,value,location
2022-02-07,1 wk ahead cum death,2022-02-12,0.01,quantile,905364.5378429254,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.025,quantile,906539.3381203718,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.05,quantile,908589.4056837672,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.1,quantile,910953.002290062,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.15,quantile,912547.7096991292,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.2,quantile,913815.1325946024,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.25,quantile,914902.4685854436,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.3,quantile,915878.9299107505,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.35,quantile,916783.7668504753,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.4,quantile,917642.3686220773,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.45,quantile,918473.0757726192,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.5,quantile,919290.612375134,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.55,quantile,921258.3834275934,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.6,quantile,923257.8553520063,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.65,quantile,925324.4682798574,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.7,quantile,927502.3670206724,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.75,quantile,929852.6621926259,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.8,quantile,932469.8273207609,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.85,quantile,935520.4529163187,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.9,quantile,939358.8365031246,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.95,quantile,945047.8991912701,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.975,quantile,949982.3126406827,US
2022-02-07,1 wk ahead cum death,2022-02-12,0.99,quantile,955719.6346564862,US
2022-02-07,1 wk ahead cum death,2022-02-12,NA,point,919290.612375134,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.01,quantile,3101.5378429253087,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.025,quantile,4276.3381203717745,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.05,quantile,6326.405683766872,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.1,quantile,8690.002290061953,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.15,quantile,10284.709699129182,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.2,quantile,11552.13259460219,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.25,quantile,12639.468585443532,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.3,quantile,13615.92991075062,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.35,quantile,14520.766850475567,US
2022-02-07,1 wk ahead inc death,2022-02-12,0.4,quantile,15379.368622077287,US
