forecast_date,target,target_end_date,quantile,type,value,location
2022-02-14,1 wk ahead cum death,2022-02-19,0.01,quantile,922320.991770534,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.025,quantile,923752.1467263288,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.05,quantile,925881.882402631,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.1,quantile,928337.331240852,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.15,quantile,929994.0109147301,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.2,quantile,931310.6874017145,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.25,quantile,932440.2785884492,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.3,quantile,933454.6863856207,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.35,quantile,934394.6863866821,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.4,quantile,935286.6544648897,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.45,quantile,936149.6439032176,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.5,quantile,936998.9509700419,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.55,quantile,938428.731620818,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.6,quantile,939881.5460962228,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.65,quantile,941383.1451634476,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.7,quantile,942965.6044008044,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.75,quantile,944673.3267276839,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.8,quantile,946574.9565211576,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.85,quantile,948791.5382946517,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.9,quantile,951580.5043056174,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.95,quantile,955714.1720625435,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.975,quantile,959299.5123713572,US
2022-02-14,1 wk ahead cum death,2022-02-19,0.99,quantile,963468.2453117137,US
2022-02-14,1 wk ahead cum death,2022-02-19,NA,point,936998.9509700419,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.01,quantile,3068.9917705341572,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.025,quantile,4500.14672632858,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.05,quantile,6629.882402630809,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.1,quantile,9085.33124085203,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.15,quantile,10742.010914730381,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.2,quantile,12058.687401714493,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.25,quantile,13188.27858844942,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.3,quantile,14202.686385620664,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.35,quantile,15142.686386682568,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.4,quantile,16034.654464889794,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.45,quantile,16897.643903217748,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.5,quantile,17746.950970041817,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.55,quantile,19176.731620817987,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.6,quantile,20629.546096222697,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.65,quantile,22131.145163447785,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.7,quantile,23713.60440080428,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.75,quantile,25421.32672768371,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.8,quantile,27322.95652115799,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.85,quantile,29539.53829465193,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.9,quantile,32328.504305617807,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.95,quantile,36462.17206254325,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.975,quantile,40047.51237135693,US
2022-02-14,1 wk ahead inc death,2022-02-19,0.99,quantile,44216.24531171363,US
2022-02-14,1 wk ahead inc death,2022-02-19,NA,point,17746.950970041817,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.01,quantile,924822.3147426524,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.025,quantile,927587.6331858038,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.05,quantile,932159.6833249521,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.1,quantile,937430.964323518,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.15,quantile,940987.4725877878,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.2,quantile,943814.0726126235,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.25,quantile,946239.0437486938,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.3,quantile,948416.742775769,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.35,quantile,950434.7054663859,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.4,quantile,952349.5547227798,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.45,quantile,954202.1935387108,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.5,quantile,956025.4594661498,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.55,quantile,959554.4264706781,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.6,quantile,963140.2452776544,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.65,quantile,966846.4736137217,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.7,quantile,970752.2800264815,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.75,quantile,974967.2592550663,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.8,quantile,979660.8385060901,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.85,quantile,985131.7783577746,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.9,quantile,992015.4699394908,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.95,quantile,1002218.1378200171,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.975,quantile,1011067.4306419193,US
2022-02-14,2 wk ahead cum death,2022-02-26,0.99,quantile,1021356.6459766091,US
2022-02-14,2 wk ahead cum death,2022-02-26,NA,point,956025.4594661498,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.01,quantile,2501.322972118107,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.025,quantile,3835.4864594751352,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.05,quantile,6277.8009223210875,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.1,quantile,9093.633082666118,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.15,quantile,10993.46167305774,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.2,quantile,12503.385210909084,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.25,quantile,13798.765160244422,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.3,quantile,14962.056390147955,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.35,quantile,16040.01907970328,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.4,quantile,17062.90025789005,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.45,quantile,18052.54963549317,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.5,quantile,19026.508496107825,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.55,quantile,21125.694849859832,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.6,quantile,23258.699181431493,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.65,quantile,25463.328450273882,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.7,quantile,27786.675625677493,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.75,quantile,30293.932527382556,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.8,quantile,33085.881984932166,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.85,quantile,36340.240063122656,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.9,quantile,40434.965633873326,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.95,quantile,46503.965757474034,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.975,quantile,51767.91827056265,US
2022-02-14,2 wk ahead inc death,2022-02-26,0.99,quantile,57888.400664895475,US
2022-02-14,2 wk ahead inc death,2022-02-26,NA,point,19026.508496107825,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.01,quantile,926972.4098258115,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.025,quantile,930949.3946863363,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.05,quantile,938323.2459981873,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.1,quantile,946824.8243106367,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.15,quantile,952560.7988367128,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.2,quantile,957119.569555945,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.25,quantile,961030.5889124051,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.3,quantile,964542.8051696406,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.35,quantile,967797.3969568263,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.4,quantile,970885.6862956414,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.45,quantile,973873.6419714259,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.5,quantile,976814.2247388324,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.55,quantile,983362.694359177,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.6,quantile,990016.6600923266,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.65,quantile,996894.0617890998,US
2022-02-14,3 wk ahead cum death,2022-03-05,0.7,quantile,1004141.8072636506,US
