forecast_date,target,target_end_date,quantile,type,value,location
2022-01-31,1 wk ahead cum death,2022-02-05,0.01,quantile,889119.2722300653,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.025,quantile,891245.7487778693,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.05,quantile,893349.8635440083,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.1,quantile,895775.7731136739,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.15,quantile,897412.5227832961,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.2,quantile,898713.3595346912,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.25,quantile,899829.3616386876,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.3,quantile,900831.5660195716,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.35,quantile,901760.2577367706,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.4,quantile,902641.495359431,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.45,quantile,903494.1029578355,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.5,quantile,904333.1927848854,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.55,quantile,905554.2966345863,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.6,quantile,906795.0725171352,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.65,quantile,908077.5128695773,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.7,quantile,909429.0118324999,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.75,quantile,910887.4917094241,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.8,quantile,912511.5782154605,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.85,quantile,914404.649390624,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.9,quantile,916786.565197658,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.95,quantile,920316.9232344847,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.975,quantile,923378.9823350915,US
2022-01-31,1 wk ahead cum death,2022-02-05,0.99,quantile,926939.2877840996,US
2022-01-31,1 wk ahead cum death,2022-02-05,NA,point,904333.1927848854,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.01,quantile,5183.272230065389,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.025,quantile,7309.748777869149,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.05,quantile,9413.8635440082,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.1,quantile,11839.773113674006,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.15,quantile,13476.522783296012,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.2,quantile,14777.359534691162,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.25,quantile,15893.361638687564,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.3,quantile,16895.56601957137,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.35,quantile,17824.257736770356,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.4,quantile,18705.495359431177,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.45,quantile,19558.10295783542,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.5,quantile,20397.192784885465,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.55,quantile,21618.296634586473,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.6,quantile,22859.07251713528,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.65,quantile,24141.51286957718,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.7,quantile,25493.01183249985,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.75,quantile,26951.491709424183,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.8,quantile,28575.578215460602,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.85,quantile,30468.649390623836,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.9,quantile,32850.56519765822,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.95,quantile,36380.92323448458,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.975,quantile,39442.98233509128,US
2022-01-31,1 wk ahead inc death,2022-02-05,0.99,quantile,43003.287784099506,US
2022-01-31,1 wk ahead inc death,2022-02-05,NA,point,20397.192784885465,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.01,quantile,893516.0284347046,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.025,quantile,897878.7352891163,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.05,quantile,903006.1796285963,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.1,quantile,908917.7945705416,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.15,quantile,912906.3331064169,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.2,quantile,916076.297095486,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.25,quantile,918795.8439391615,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.3,quantile,921238.081055911,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.35,quantile,923501.1777106677,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.4,quantile,925648.6351273283,US
2022-01-31,2 wk ahead cum death,2022-02-12,0.45,quantile,927726.3250302695,US
