forecast_date,target,target_end_date,quantile,type,value,location
2022-03-14,1 wk ahead cum death,2022-03-19,0.01,quantile,968451.5844075149,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.025,quantile,969255.3902338097,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.05,quantile,970273.0769919871,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.1,quantile,971446.4046475478,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.15,quantile,972238.0432463689,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.2,quantile,972867.2125092576,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.25,quantile,973406.9837145226,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.3,quantile,973891.7149391816,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.35,quantile,974340.8906582207,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.4,quantile,974767.1144906002,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.45,quantile,975179.490981075,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.5,quantile,975585.3293980912,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.55,quantile,976223.6793668987,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.6,quantile,976872.3131797526,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.65,quantile,977542.7277060673,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.7,quantile,978249.2436351065,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.75,quantile,979011.6854079078,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.8,quantile,979860.7004779387,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.85,quantile,980850.3312336773,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.9,quantile,982095.512699197,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.95,quantile,983941.0592047123,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.975,quantile,985541.795564553,US
2022-03-14,1 wk ahead cum death,2022-03-19,0.99,quantile,987402.997519551,US
2022-03-14,1 wk ahead cum death,2022-03-19,NA,point,975585.3293980912,US
2022-03-14,1 wk ahead inc death,2022-03-19,0.01,quantile,902.5844075151211,US
