forecast_date,target,target_end_date,quantile,type,value,location
2022-01-24,1 wk ahead cum death,2022-01-29,0.01,quantile,870144.1023059343,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.025,quantile,871952.0540350949,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.05,quantile,873856.4152617452,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.1,quantile,876052.0217933739,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.15,quantile,877533.3870965991,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.2,quantile,878710.7292793657,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.25,quantile,879720.7840396442,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.3,quantile,880627.8444314292,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.35,quantile,881468.371063439,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.4,quantile,882265.9486419378,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.45,quantile,883037.6141794253,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.5,quantile,883797.0452513543,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.55,quantile,884871.4102262986,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.6,quantile,885963.0832648306,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.65,quantile,887091.4139939953,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.7,quantile,888280.5046268625,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.75,quantile,889563.7203802255,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.8,quantile,890992.6419734156,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.85,quantile,892658.2246068419,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.9,quantile,894753.90788306,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.95,quantile,897860.0261912679,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.975,quantile,900554.1205958566,US
2022-01-24,1 wk ahead cum death,2022-01-29,0.99,quantile,903686.587564538,US
2022-01-24,1 wk ahead cum death,2022-01-29,NA,point,883797.0452513543,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.01,quantile,4179.102305934164,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.025,quantile,5987.054035095077,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.05,quantile,7891.415261745383,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.1,quantile,10087.021793374177,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.15,quantile,11568.387096598733,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.2,quantile,12745.729279365856,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.25,quantile,13755.784039644304,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.3,quantile,14662.844431429066,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.35,quantile,15503.37106343891,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.4,quantile,16300.948641937704,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.45,quantile,17072.614179425407,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.5,quantile,17832.045251354513,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.55,quantile,18906.41022629882,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.6,quantile,19998.083264830697,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.65,quantile,21126.413993995287,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.7,quantile,22315.50462686263,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.75,quantile,23598.720380225677,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.8,quantile,25027.641973415703,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.85,quantile,26693.224606842068,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.9,quantile,28788.907883060197,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.95,quantile,31895.026191268124,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.975,quantile,34589.12059585695,US
2022-01-24,1 wk ahead inc death,2022-01-29,0.99,quantile,37721.58756453814,US
2022-01-24,1 wk ahead inc death,2022-01-29,NA,point,17832.045251354513,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.01,quantile,873823.9295211647,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.025,quantile,877271.2202221233,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.05,quantile,881953.0064553992,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.1,quantile,887350.8061425689,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.15,quantile,890992.6759653904,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.2,quantile,893887.118650946,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.25,quantile,896370.2927490894,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.3,quantile,898600.259834944,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.35,quantile,900666.6566715187,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.4,quantile,902627.4651960405,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.45,quantile,904524.5701357682,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.5,quantile,906391.5971934096,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.55,quantile,909258.6066795524,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.6,quantile,912171.8038055089,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.65,quantile,915182.8242496451,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.7,quantile,918355.9862605254,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.75,quantile,921780.3269859389,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.8,quantile,925593.4927705377,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.85,quantile,930038.2032007483,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.9,quantile,935630.6638384179,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.95,quantile,943919.5329493777,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.975,quantile,951108.8907511061,US
2022-01-24,2 wk ahead cum death,2022-02-05,0.99,quantile,959468.0728946809,US
2022-01-24,2 wk ahead cum death,2022-02-05,NA,point,906391.5971934096,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.01,quantile,3679.8272152306704,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.025,quantile,5319.166187028028,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.05,quantile,8096.591193653715,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.1,quantile,11298.78434919432,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.15,quantile,13459.28886879145,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.2,quantile,15176.38937158021,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.25,quantile,16649.50870944511,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.3,quantile,17972.41540351491,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.35,quantile,19198.285608079677,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.4,quantile,20361.516554102982,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.45,quantile,21486.955956342576,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.5,quantile,22594.551942055085,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.55,quantile,24387.196453253197,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.6,quantile,26208.720540678485,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.65,quantile,28091.41025564979,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.7,quantile,30075.481633662832,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.75,quantile,32216.60660571291,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.8,quantile,34600.850797122184,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.85,quantile,37379.978593906,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.9,quantile,40876.75595535789,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.95,quantile,46059.506758109535,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.975,quantile,50554.77015524887,US
2022-01-24,2 wk ahead inc death,2022-02-05,0.99,quantile,55781.485330142576,US
2022-01-24,2 wk ahead inc death,2022-02-05,NA,point,22594.551942055085,US
