forecast_date,target,target_end_date,quantile,type,value,location
2022-03-07,1 wk ahead cum death,2022-03-12,0.01,quantile,959834.5992683278,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.025,quantile,960841.1199041827,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.05,quantile,962227.5255611526,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.1,quantile,963825.9624928294,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.15,quantile,964904.4203020354,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.2,quantile,965761.5443809837,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.25,quantile,966496.8805209467,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.3,quantile,967157.235101152,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.35,quantile,967769.1520322175,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.4,quantile,968349.8013603122,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.45,quantile,968911.5863050431,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.5,quantile,969464.4643617205,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.55,quantile,970386.7187978486,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.6,quantile,971323.8307905773,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.65,quantile,972292.4104117121,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.7,quantile,973313.1474393478,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.75,quantile,974414.6831824598,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.8,quantile,975641.2954687247,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.85,quantile,977071.0618965587,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.9,quantile,978870.0345392704,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.95,quantile,981536.3829922555,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.975,quantile,983849.0426320671,US
2022-03-07,1 wk ahead cum death,2022-03-12,0.99,quantile,986538.0092544592,US
2022-03-07,1 wk ahead cum death,2022-03-12,NA,point,969464.4643617205,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.01,quantile,1400.599268327676,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.025,quantile,2407.1199041825844,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.05,quantile,3793.5255611528087,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.1,quantile,5391.962492829479,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.15,quantile,6470.420302035371,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.2,quantile,7327.544380983941,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.25,quantile,8062.880520946676,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.3,quantile,8723.235101152037,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.35,quantile,9335.152032217848,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.4,quantile,9915.80136031215,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.45,quantile,10477.586305043318,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.5,quantile,11030.464361720322,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.55,quantile,11952.718797848764,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.6,quantile,12889.83079057732,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.65,quantile,13858.41041171213,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.7,quantile,14879.147439347926,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.75,quantile,15980.683182460092,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.8,quantile,17207.29546872484,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.85,quantile,18637.06189655871,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.9,quantile,20436.0345392703,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.95,quantile,23102.38299225573,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.975,quantile,25415.04263206726,US
2022-03-07,1 wk ahead inc death,2022-03-12,0.99,quantile,28104.00925445904,US
2022-03-07,1 wk ahead inc death,2022-03-12,NA,point,11030.464361720322,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.01,quantile,960755.1449402843,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.025,quantile,962359.9910717787,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.05,quantile,965141.9100414956,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.1,quantile,968349.2844486686,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.15,quantile,970513.2847341446,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.2,quantile,972233.1635608355,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.25,quantile,973708.6664532219,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.3,quantile,975033.7136529185,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.35,quantile,976261.5673549458,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.4,quantile,977426.6804460948,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.45,quantile,978553.9408455249,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.5,quantile,979663.3289572063,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.55,quantile,981718.9157981693,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.6,quantile,983807.6182270217,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.65,quantile,985966.4579632529,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.7,quantile,988241.5498683677,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.75,quantile,990696.7317462636,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.8,quantile,993430.6931953342,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.85,quantile,996617.4591674706,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.9,quantile,1000627.1384346529,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.95,quantile,1006570.0871250242,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.975,quantile,1011724.7088183388,US
2022-03-07,2 wk ahead cum death,2022-03-19,0.99,quantile,1017718.0705070945,US
2022-03-07,2 wk ahead cum death,2022-03-19,NA,point,979663.3289572063,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.01,quantile,920.5456719563408,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.025,quantile,1518.8711675962904,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.05,quantile,2914.384480342508,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.1,quantile,4523.321955839202,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.15,quantile,5608.864432109025,US
2022-03-07,2 wk ahead inc death,2022-03-19,0.2,quantile,6471.619179851486,US
